case,B_T,fR_kHz,gate_time_us,ground_logical_Favg,excited_logical_Favg,worst_branch_logical_Favg,branch_to_branch_Favg,ground_nfev,excited_nfev,worst_branch_Favg
1p35_sourcebacked,1.35,22.25,11.235955056179776,0.4285710089587628,0.4537673808808399,0.4285710089587628,0.2159553307299508,27110,27110,0.4285710089587628
1p35_sourcebacked,1.35,22.5,11.11111111111111,0.4011748754935082,0.4466642664870251,0.4011748754935082,0.2204779097229265,26810,26810,0.4011748754935082
1p35_sourcebacked,1.35,22.75,10.989010989010987,0.4012803612802234,0.4355869386281474,0.4012803612802234,0.2097902834153983,26522,26522,0.4012803612802234
1p35_sourcebacked,1.35,23.0,10.869565217391305,0.3798365041695968,0.4254761657981094,0.3798365041695968,0.2173930875521227,26234,26234,0.3798365041695968
lowfield_sourcebacked,1.0291999999999986,5.0,49.99999999999999,0.9998420326644298,0.9996472402902564,0.9996472402902564,0.999474137901706,134486,134486,0.9996472402902564
lowfield_sourcebacked,1.0291999999999986,5.25,47.61904761904761,0.9997200144707324,0.9995083959469117,0.9995083959469117,0.9991869711363665,128078,128078,0.9995083959469117
lowfield_sourcebacked,1.0291999999999986,5.5,45.45454545454546,0.999670281263406,0.9995434015251496,0.9995434015251496,0.999136050372624,122258,122258,0.9995434015251496
lowfield_sourcebacked,1.0291999999999986,5.75,43.47826086956522,0.9997163279328464,0.9994891355504846,0.9994891355504846,0.9990005661296216,116942,116942,0.9994891355504846
lowfield_sourcebacked,1.0291999999999986,6.0,41.66666666666666,0.9996833829175172,0.9994583501894234,0.9994583501894234,0.998974824332028,112070,112070,0.9994583501894234
lowfield_sourcebacked,1.0291999999999986,6.25,40.0,0.9995542019591483,0.9993219858187756,0.9993219858187756,0.998858964439115,107594,107594,0.9993219858187756
lowfield_sourcebacked,1.0291999999999986,6.5,38.46153846153846,0.9995998937585396,0.9993729823223306,0.9993729823223306,0.9987240963762472,103454,103454,0.9993729823223306
lowfield_sourcebacked,1.0291999999999986,6.75,37.03703703703704,0.9993597602708496,0.9994333552571294,0.9993597602708496,0.9986995253804258,99626,99626,0.9993597602708496
lowfield_sourcebacked,1.0291999999999986,7.0,35.714285714285715,0.999524015673495,0.9991765962112472,0.9991765962112472,0.9986759338268432,96062,96062,0.9991765962112472
lowfield_sourcebacked,1.0291999999999986,7.25,34.48275862068965,0.999492293232993,0.9990898161574432,0.9990898161574432,0.9984014391533512,92750,92750,0.9990898161574432
lowfield_sourcebacked,1.0291999999999986,7.5,33.333333333333336,0.9994027967697624,0.9990352361421048,0.9990352361421048,0.998425472042488,89666,89666,0.9990352361421048
lowfield_sourcebacked,1.0291999999999986,7.75,32.25806451612903,0.9993097305957476,0.9989011016014816,0.9989011016014816,0.9976686856091248,86774,86774,0.9989011016014816
lowfield_sourcebacked,1.0291999999999986,8.0,31.25,0.9994236628610336,0.9989347510536952,0.9989347510536952,0.9979505712325693,84062,84062,0.9989347510536952
lowfield_sourcebacked,1.0291999999999986,8.25,30.3030303030303,0.9992545057409574,0.9991155289736168,0.9991155289736168,0.998066423631827,81506,81506,0.9991155289736168
lowfield_sourcebacked,1.0291999999999986,8.5,29.41176470588235,0.9991911189565058,0.9986016840383448,0.9986016840383448,0.9970803180180264,79118,79118,0.9986016840383448
lowfield_sourcebacked,1.0291999999999986,8.75,28.57142857142857,0.9989914089659416,0.9988534872449972,0.9988534872449972,0.9978742689393676,76850,76850,0.9988534872449972
lowfield_sourcebacked,1.0291999999999986,9.0,27.777777777777786,0.9991052480129926,0.9991090877509152,0.9991052480129926,0.9979570382810872,74714,74714,0.9991052480129926
lowfield_sourcebacked,1.0291999999999986,9.25,27.027027027027028,0.999339419659221,0.998660767884007,0.998660767884007,0.9979052670015578,72698,72698,0.998660767884007
lowfield_sourcebacked,1.0291999999999986,9.5,26.31578947368421,0.9991573183693266,0.9981324673866152,0.9981324673866152,0.9972569773640506,70790,70790,0.9981324673866152
lowfield_sourcebacked,1.0291999999999986,9.75,25.64102564102564,0.9990028271948602,0.9978489816521326,0.9978489816521326,0.9966336813778452,68966,68966,0.9978489816521326
lowfield_sourcebacked,1.0291999999999986,10.0,25.0,0.999091178163002,0.9976265726071096,0.9976265726071096,0.9968481782140772,67250,67250,0.9976265726071096
lowfield_sourcebacked,1.0291999999999986,10.25,24.39024390243902,0.9991107832567226,0.997697623733941,0.997697623733941,0.9968464661611488,65606,65606,0.997697623733941
lowfield_sourcebacked,1.0291999999999986,10.5,23.809523809523807,0.9988148068594326,0.9971587719484551,0.9971587719484551,0.9953240405719064,64046,64046,0.9971587719484551
lowfield_sourcebacked,1.0291999999999986,10.75,23.25581395348837,0.998881546830774,0.9976444645929514,0.9976444645929514,0.9954794849399164,62558,62558,0.9976444645929514
lowfield_sourcebacked,1.0291999999999986,11.0,22.72727272727273,0.9990179552081744,0.9976086111099708,0.9976086111099708,0.9963084644264392,61130,61130,0.9976086111099708
lowfield_sourcebacked,1.0291999999999986,11.25,22.22222222222222,0.9989052886853436,0.9981908451678544,0.9981908451678544,0.9963059061462668,59774,59774,0.9981908451678544
lowfield_sourcebacked,1.0291999999999986,11.5,21.73913043478261,0.9984944421951704,0.9981966298995588,0.9981966298995588,0.9955732059239636,58478,58478,0.9981966298995588
lowfield_sourcebacked,1.0291999999999986,11.75,21.27659574468085,0.9984471408540064,0.9976105929964448,0.9976105929964448,0.994784214309973,57230,57230,0.9976105929964448
