B_T,worst_MHz,p05_MHz,median_MHz,p95_MHz,best_MHz,limiting_index,limit_kappa_MHz,limit_gz,limit_Btip_T,limit_phi_deg,limit_Az_MHz,limit_Aperp_over_Az,limit_gperp_over_gz
1.0325999999999982,1.1718124276076196,1.179705838937889,1.3961441826040755,1.64129006129981,1.641417833556261,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0327999999999982,1.1708735619558865,1.178765621917273,1.3971212926267071,1.6422496261312063,1.6423773291189718,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0329999999999981,1.1699346892537505,1.1778253982975457,1.3980906681595116,1.6432091909141717,1.6433368246753162,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0331999999999981,1.1689958094839312,1.1768851680521493,1.3990680577655894,1.6441687556378155,1.6442963202262035,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.033399999999998,1.1680569226755324,1.1759449312450214,1.4000709272952463,1.6451283203072762,1.645255815777091,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.033599999999998,1.167118028810819,1.1750046878292324,1.4010628409139372,1.6460878849288292,1.6462153113234308,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.033799999999998,1.1661791279016143,1.1740644378484375,1.402033370987283,1.6470474494842393,1.6471748068624947,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.033999999999998,1.1652402199310927,1.173124181269077,1.4030148470660606,1.6480070140037468,1.6481343023961017,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.034199999999998,1.1643013049329056,1.1721839181108407,1.4039873583378721,1.6489665784514274,1.6490937979278897,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.034399999999998,1.1633623829256976,1.171243648364316,1.404976148064634,1.6499261428507679,1.6500532934533112,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.034599999999998,1.1624234538503515,1.1703033720464646,1.4059535779647376,1.6508857071989496,1.6510127889769137,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.034799999999998,1.1614845177709867,1.1693630891682916,1.4069396418940414,1.6518452714883096,1.6519722844950593,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.034999999999998,1.1605455746403095,1.1684227997098333,1.4079216817758606,1.6528048357236684,1.6529317800068384,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.035199999999998,1.1596066245147085,1.1674825037027403,1.408890965487899,1.653764399909619,1.653891275515889,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0353999999999979,1.1586676673464353,1.1665422011044484,1.4098602457465859,1.6547239640414546,1.6548507710203921,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0355999999999979,1.157728703210978,1.1656018919794406,1.410832567124089,1.6556835281145823,1.6558102665185288,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0357999999999978,1.1567897320073826,1.1646615762801957,1.411818574241579,1.6555253647180508,1.6556243352570164,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0359999999999978,1.1558507538170488,1.1637212540497786,1.4128021368424015,1.6545659331836304,1.6546648506591737,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0361999999999978,1.1549117686417958,1.1627809252659063,1.413771394439209,1.6536065016155361,1.6537053660622405,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0363999999999978,1.1539727764638883,1.1618405899378104,1.4147406485885767,1.6526470700031495,1.6527458814616693,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0365999999999977,1.1530337772792336,1.160900248056123,1.4157161483735763,1.6516876383474255,1.6517863968574602,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0367999999999977,1.1520947710992004,1.1599598996543137,1.416685380690069,1.6507282066512972,1.6508269122441561,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0369999999999977,1.151155757934248,1.1590195447128735,1.4176582189588771,1.6497687749133092,1.649867427636309,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0371999999999977,1.1502167377825572,1.1580791832433532,1.4186327420325142,1.6488093431379185,1.648907943019367,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0373999999999977,1.149277710651404,1.1571388152353848,1.4196071490180202,1.6478499113171892,1.6479484583996964,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0375999999999976,1.1483386765517025,1.1561984407170711,1.4205906394233807,1.64689047945692,1.6469889737772974,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0377999999999976,1.1473996354679912,1.1552580596690405,1.421572491957022,1.64593104755495,1.6460294891494414,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0379999999999976,1.146460587402089,1.1543176720910195,1.4225582418409886,1.6449716156150316,1.6450700045243138,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0381999999999976,1.1455215323812808,1.1533772780253913,1.4235577883844144,1.6440121836231356,1.6441105198891819,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0383999999999975,1.144582470385103,1.1524368774451432,1.4245437289096117,1.6430527516024085,1.643151035255869,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0385999999999975,1.1436434014449333,1.151496470333086,1.4255146386472006,1.6420933195378666,1.6421915506180085,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0387999999999975,1.1427043255462195,1.1505560567249176,1.4264837997420727,1.6411338874276453,1.6412320659701436,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0389999999999975,1.1417652426748646,1.1496156366365995,1.4274529574358894,1.6401744552830906,1.6402725813286452,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0391999999999975,1.1408261528777075,1.1486752100278408,1.428422111749569,1.6392150230910603,1.6393130966789613,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0393999999999974,1.1398870561215517,1.1477347769332027,1.4293933415012816,1.638255590865492,1.6383536120238205,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0395999999999974,1.1389479524286799,1.14679433734118,1.4303704098774688,1.6372961585959047,1.6373941273677701,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0397999999999974,1.1380088417799925,1.1458538912766472,1.4313395371764273,1.6363367262883457,1.6364346427089913,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0399999999999974,1.137069724212779,1.1449134387153663,1.432308661117986,1.635377293934789,1.635475158045665,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0401999999999973,1.1361305997088493,1.1439729796734355,1.4332933335849702,1.6344178615464215,1.6345156733796102,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0403999999999973,1.13519146827457,1.14303251416909,1.4342744620098529,1.6334584291128522,1.6335561887099175,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0405999999999973,1.1342523299126697,1.1420920421723166,1.4352603250779339,1.6324989966391286,1.6325967040347678,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0407999999999973,1.1333131846313336,1.141151563712583,1.4362508828392038,1.6315395641230679,1.6316372193605275,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
1.0409999999999973,1.1323740324351093,1.1402110787677429,1.4372535002185032,1.6305801315705821,1.6306777346826493,1365,-43.7184,0.54,0.0658,7.0,132.1,0.2,0.5
