label,kappa_abs_MHz,B_T,delta_inter_min_leading_MHz
current_49Ti,46.3738,0.7040000000000001,0.06498824808649628
current_49Ti,46.3738,0.7060000000000001,0.07458314164843038
current_49Ti,46.3738,0.7080000000000001,0.08417803521036449
current_49Ti,46.3738,0.7100000000000001,0.09377292877229859
current_49Ti,46.3738,0.7120000000000001,0.1033678223342327
current_49Ti,46.3738,0.7140000000000001,0.11296271589616635
current_49Ti,46.3738,0.7160000000000001,0.12255760945810046
current_49Ti,46.3738,0.7180000000000001,0.13215250302003456
current_49Ti,46.3738,0.7200000000000001,0.14174739658196867
current_49Ti,46.3738,0.7220000000000001,0.15134229014390277
current_49Ti,46.3738,0.7240000000000001,0.16093718370583687
current_49Ti,46.3738,0.7260000000000001,0.17053207726777098
current_49Ti,46.3738,0.7280000000000001,0.18012697082970508
current_49Ti,46.3738,0.7300000000000001,0.18972186439163874
current_49Ti,46.3738,0.7320000000000001,0.19931675795357284
current_49Ti,46.3738,0.7340000000000001,0.20891165151550695
current_49Ti,46.3738,0.7360000000000001,0.21850654507744105
current_49Ti,46.3738,0.7380000000000001,0.22810143863937515
current_49Ti,46.3738,0.7400000000000001,0.23769633220130926
current_49Ti,46.3738,0.7420000000000001,0.24729122576324336
current_49Ti,46.3738,0.7440000000000001,0.25688611932517746
current_49Ti,46.3738,0.7460000000000001,0.2664810128871111
current_49Ti,46.3738,0.7480000000000001,0.2760759064490452
current_49Ti,46.3738,0.7500000000000001,0.28567080001097933
current_49Ti,46.3738,0.7520000000000001,0.29526569357291343
current_49Ti,46.3738,0.7540000000000001,0.30486058713484754
current_49Ti,46.3738,0.7560000000000001,0.31445548069678164
current_49Ti,46.3738,0.7580000000000001,0.32405037425871575
current_49Ti,46.3738,0.7600000000000001,0.33364526782064985
current_49Ti,46.3738,0.7620000000000001,0.3432401613825835
current_49Ti,46.3738,0.7640000000000001,0.3528350549445176
current_49Ti,46.3738,0.7660000000000001,0.3624299485064517
current_49Ti,46.3738,0.7680000000000001,0.3720248420683858
current_49Ti,46.3738,0.7700000000000001,0.3816197356303199
current_49Ti,46.3738,0.7720000000000001,0.391214629192254
current_49Ti,46.3738,0.7740000000000001,0.40080952275418813
current_49Ti,46.3738,0.7760000000000001,0.41040441631612223
current_49Ti,46.3738,0.7780000000000001,0.4199993098780559
current_49Ti,46.3738,0.7800000000000001,0.42959420343999
current_49Ti,46.3738,0.7820000000000001,0.4391890970019241
current_49Ti,46.3738,0.7840000000000001,0.4487839905638582
current_49Ti,46.3738,0.7860000000000001,0.4583788841257923
current_49Ti,46.3738,0.7880000000000001,0.4679737776877264
current_49Ti,46.3738,0.7900000000000001,0.4775686712496605
current_49Ti,46.3738,0.7920000000000001,0.4871635648115946
current_49Ti,46.3738,0.7940000000000002,0.4967584583735283
current_49Ti,46.3738,0.7960000000000002,0.5063533519354624
current_49Ti,46.3738,0.7980000000000002,0.5159482454973965
current_49Ti,46.3738,0.8000000000000002,0.5255431390593306
current_49Ti,46.3738,0.8020000000000002,0.5351380326212647
current_49Ti,46.3738,0.8040000000000002,0.5447329261831988
current_49Ti,46.3738,0.8060000000000002,0.5543278197451329
current_49Ti,46.3738,0.8080000000000002,0.563922713307067
current_49Ti,46.3738,0.8100000000000002,0.5735176068690007
current_49Ti,46.3738,0.8120000000000002,0.5831125004309348
current_49Ti,46.3738,0.8140000000000002,0.5927073939928689
current_49Ti,46.3738,0.8160000000000002,0.602302287554803
current_49Ti,46.3738,0.8180000000000002,0.6118971811167371
current_49Ti,46.3738,0.8200000000000002,0.6214920746786712
current_49Ti,46.3738,0.8220000000000002,0.6310869682406053
current_49Ti,46.3738,0.8240000000000002,0.6406818618025394
current_49Ti,46.3738,0.8260000000000002,0.650276755364473
current_49Ti,46.3738,0.8280000000000002,0.6598716489264072
current_49Ti,46.3738,0.8300000000000002,0.6694665424883413
current_49Ti,46.3738,0.8320000000000002,0.6790614360502754
current_49Ti,46.3738,0.8340000000000002,0.688656329612209
current_49Ti,46.3738,0.8360000000000002,0.6982512231741436
current_49Ti,46.3738,0.8380000000000002,0.7078461167360772
current_49Ti,46.3738,0.8400000000000002,0.7174410102980118
current_49Ti,46.3738,0.8420000000000002,0.7270359038599454
current_49Ti,46.3738,0.8440000000000002,0.73663079742188
current_49Ti,46.3738,0.8460000000000002,0.7462256909838136
current_49Ti,46.3738,0.8480000000000002,0.7558205845457482
current_49Ti,46.3738,0.8500000000000002,0.7654154781076818
current_49Ti,46.3738,0.8520000000000002,0.7750103716696155
current_49Ti,46.3738,0.8540000000000002,0.78460526523155
current_49Ti,46.3738,0.8560000000000002,0.7942001587934837
current_49Ti,46.3738,0.8580000000000002,0.8037950523554183
current_49Ti,46.3738,0.8600000000000002,0.8133899459173519
current_49Ti,46.3738,0.8620000000000002,0.8229848394792865
current_49Ti,46.3738,0.8640000000000002,0.8325797330412201
current_49Ti,46.3738,0.8660000000000002,0.8421746266031538
current_49Ti,46.3738,0.8680000000000002,0.8517695201650883
current_49Ti,46.3738,0.8700000000000002,0.861364413727022
current_49Ti,46.3738,0.8720000000000002,0.8709593072889565
current_49Ti,46.3738,0.8740000000000002,0.8805542008508902
current_49Ti,46.3738,0.8760000000000002,0.8901490944128247
current_49Ti,46.3738,0.8780000000000002,0.8997439879747584
current_49Ti,46.3738,0.8800000000000002,0.909338881536693
current_49Ti,46.3738,0.8820000000000002,0.9189337750986266
current_49Ti,46.3738,0.8840000000000002,0.9285286686605603
current_49Ti,46.3738,0.8860000000000002,0.9381235622224948
current_49Ti,46.3738,0.8880000000000002,0.9477184557844285
current_49Ti,46.3738,0.8900000000000002,0.957313349346363
current_49Ti,46.3738,0.8920000000000002,0.9669082429082967
current_49Ti,46.3738,0.8940000000000002,0.9765031364702312
current_49Ti,46.3738,0.8960000000000002,0.9860980300321649
current_49Ti,46.3738,0.8980000000000002,0.9956929235940986
current_49Ti,46.3738,0.9000000000000002,1.005287817156033
current_49Ti,46.3738,0.9020000000000002,1.0148827107179668
current_49Ti,46.3738,0.9040000000000002,1.0244776042799013
current_49Ti,46.3738,0.9060000000000002,1.034072497841835
current_49Ti,46.3738,0.9080000000000003,1.0436673914037695
current_49Ti,46.3738,0.9100000000000003,1.0532622849657032
current_49Ti,46.3738,0.9120000000000003,1.0628571785276377
current_49Ti,46.3738,0.9140000000000003,1.0724520720895714
current_49Ti,46.3738,0.9160000000000003,1.082046965651505
current_49Ti,46.3738,0.9180000000000003,1.0916418592134396
current_49Ti,46.3738,0.9200000000000003,1.1012367527753733
current_49Ti,46.3738,0.9220000000000003,1.1108316463373078
current_49Ti,46.3738,0.9240000000000003,1.1204265398992415
current_49Ti,46.3738,0.9260000000000003,1.130021433461176
current_49Ti,46.3738,0.9280000000000003,1.1396163270231097
current_49Ti,46.3738,0.9300000000000003,1.1492112205850433
current_49Ti,46.3738,0.9320000000000003,1.1588061141469779
current_49Ti,46.3738,0.9340000000000003,1.1684010077089115
current_49Ti,46.3738,0.9360000000000003,1.177995901270846
current_49Ti,46.3738,0.9380000000000003,1.1875907948327797
current_49Ti,46.3738,0.9400000000000003,1.1971856883947143
current_49Ti,46.3738,0.9420000000000003,1.206780581956648
current_49Ti,46.3738,0.9440000000000003,1.2163754755185825
current_49Ti,46.3738,0.9460000000000003,1.2259703690805162
current_49Ti,46.3738,0.9480000000000003,1.2355652626424498
current_49Ti,46.3738,0.9500000000000003,1.2451601562043844
current_49Ti,46.3738,0.9520000000000003,1.254755049766318
current_49Ti,46.3738,0.9540000000000003,1.2643499433282526
current_49Ti,46.3738,0.9560000000000003,1.2739448368901862
current_49Ti,46.3738,0.9580000000000003,1.2835397304521208
current_49Ti,46.3738,0.9600000000000003,1.2931346240140544
current_49Ti,46.3738,0.9620000000000003,1.302729517575988
current_49Ti,46.3738,0.9640000000000003,1.3123244111379226
current_49Ti,46.3738,0.9660000000000003,1.3219193046998563
current_49Ti,46.3738,0.9680000000000003,1.3315141982617908
current_49Ti,46.3738,0.9700000000000003,1.3411090918237245
current_49Ti,46.3738,0.9720000000000003,1.350703985385659
current_49Ti,46.3738,0.9740000000000003,1.3602988789475927
current_49Ti,46.3738,0.9760000000000003,1.3698937725095273
current_49Ti,46.3738,0.9780000000000003,1.379488666071461
current_49Ti,46.3738,0.9800000000000003,1.3890835596333946
current_49Ti,46.3738,0.9820000000000003,1.3986784531953291
current_49Ti,46.3738,0.9840000000000003,1.4082733467572628
current_49Ti,46.3738,0.9860000000000003,1.4178682403191973
current_49Ti,46.3738,0.9880000000000003,1.427463133881131
current_49Ti,46.3738,0.9900000000000003,1.4370580274430655
current_49Ti,46.3738,0.9920000000000003,1.4466529210049992
current_49Ti,46.3738,0.9940000000000003,1.4562478145669329
current_49Ti,46.3738,0.9960000000000003,1.4658427081288674
current_49Ti,46.3738,0.9980000000000003,1.475437601690801
current_49Ti,46.3738,1.0000000000000004,1.4850324952527356
current_49Ti,46.3738,1.0020000000000002,1.4946273888146693
current_49Ti,46.3738,1.0040000000000004,1.5042222823766038
current_49Ti,46.3738,1.0060000000000002,1.5138171759385375
current_49Ti,46.3738,1.0080000000000005,1.523412069500472
current_49Ti,46.3738,1.0100000000000002,1.5330069630624048
current_49Ti,46.3738,1.0120000000000005,1.5426018566243402
current_49Ti,46.3738,1.0140000000000002,1.552196750186273
current_49Ti,46.3738,1.0160000000000005,1.5617916437482084
current_49Ti,46.3738,1.0180000000000002,1.5713865373101412
current_49Ti,46.3738,1.0200000000000005,1.5809814308720767
current_49Ti,46.3738,1.0220000000000002,1.5905763244340094
current_49Ti,46.3738,1.0240000000000005,1.6001712179959449
current_49Ti,46.3738,1.0260000000000002,1.6097661115578776
current_49Ti,46.3738,1.0280000000000005,1.619361005119813
current_49Ti,46.3738,1.0300000000000002,1.6289558986817458
current_49Ti,46.3738,1.0320000000000005,1.6385507922436804
current_49Ti,46.3738,1.0340000000000003,1.648145685805614
current_49Ti,46.3738,1.0360000000000005,1.6546737063467374
current_49Ti,46.3738,1.0380000000000003,1.6450788127848037
current_49Ti,46.3738,1.0400000000000005,1.6354839192228692
current_49Ti,46.3738,1.0420000000000003,1.6258890256609364
current_49Ti,46.3738,1.0440000000000005,1.616294132099001
current_49Ti,46.3738,1.0460000000000003,1.6066992385370682
current_49Ti,46.3738,1.0480000000000005,1.5971043449751328
current_49Ti,46.3738,1.0500000000000003,1.5875094514132
current_49Ti,46.3738,1.0520000000000005,1.5779145578512646
current_49Ti,46.3738,1.0540000000000003,1.5683196642893318
current_49Ti,46.3738,1.0560000000000005,1.5587247707273963
current_49Ti,46.3738,1.0580000000000003,1.5491298771654636
current_49Ti,46.3738,1.0600000000000005,1.5395349836035281
current_49Ti,46.3738,1.0620000000000003,1.5299400900415954
current_49Ti,46.3738,1.0640000000000005,1.5203451964796608
current_49Ti,46.3738,1.0660000000000003,1.5107503029177272
current_49Ti,46.3738,1.0680000000000005,1.5011554093557926
current_49Ti,46.3738,1.0700000000000003,1.491560515793859
current_49Ti,46.3738,1.0720000000000005,1.4819656222319244
current_49Ti,46.3738,1.0740000000000003,1.4723707286699916
current_49Ti,46.3738,1.0760000000000005,1.4627758351080562
current_49Ti,46.3738,1.0780000000000003,1.4531809415461234
current_49Ti,46.3738,1.0800000000000005,1.443586047984188
current_49Ti,46.3738,1.0820000000000003,1.4339911544222552
current_49Ti,46.3738,1.0840000000000005,1.4243962608603198
current_49Ti,46.3738,1.0860000000000003,1.414801367298387
current_49Ti,46.3738,1.0880000000000005,1.4052064737364516
current_49Ti,46.3738,1.0900000000000003,1.3956115801745188
current_49Ti,46.3738,1.0920000000000005,1.3860166866125834
current_49Ti,46.3738,1.0940000000000003,1.3764217930506506
current_49Ti,46.3738,1.0960000000000005,1.366826899488716
current_49Ti,46.3738,1.0980000000000003,1.3572320059267824
current_49Ti,46.3738,1.1000000000000005,1.3476371123648478
current_49Ti,46.3738,1.1020000000000003,1.3380422188029142
current_49Ti,46.3738,1.1040000000000005,1.3284473252409796
current_49Ti,46.3738,1.1060000000000003,1.3188524316790469
current_49Ti,46.3738,1.1080000000000005,1.3092575381171114
current_49Ti,46.3738,1.1100000000000003,1.2996626445551787
current_49Ti,46.3738,1.1120000000000005,1.2900677509932432
current_49Ti,46.3738,1.1140000000000003,1.2804728574313105
current_49Ti,46.3738,1.1160000000000005,1.270877963869375
current_49Ti,46.3738,1.1180000000000003,1.2612830703074422
current_49Ti,46.3738,1.1200000000000006,1.2516881767455068
current_49Ti,46.3738,1.1220000000000003,1.242093283183574
current_49Ti,46.3738,1.1240000000000006,1.2324983896216386
current_49Ti,46.3738,1.1260000000000003,1.2229034960597058
current_49Ti,46.3738,1.1280000000000006,1.2133086024977713
current_49Ti,46.3738,1.1300000000000003,1.2037137089358376
current_49Ti,46.3738,1.1320000000000006,1.194118815373903
current_49Ti,46.3738,1.1340000000000003,1.1845239218119694
current_49Ti,46.3738,1.1360000000000006,1.1749290282500349
current_49Ti,46.3738,1.1380000000000003,1.165334134688102
current_49Ti,46.3738,1.1400000000000006,1.1557392411261667
current_49Ti,46.3738,1.1420000000000003,1.146144347564234
current_49Ti,46.3738,1.1440000000000006,1.1365494540022985
current_49Ti,46.3738,1.1460000000000004,1.1269545604403657
current_49Ti,46.3738,1.1480000000000006,1.1173596668784302
current_49Ti,46.3738,1.1500000000000004,1.1077647733164975
current_49Ti,46.3738,1.1520000000000006,1.098169879754562
current_49Ti,46.3738,1.1540000000000004,1.0885749861926293
current_49Ti,46.3738,1.1560000000000006,1.0789800926306938
current_49Ti,46.3738,1.1580000000000004,1.069385199068761
current_49Ti,46.3738,1.1600000000000006,1.0597903055068265
current_49Ti,46.3738,1.1620000000000004,1.0501954119448929
current_49Ti,46.3738,1.1640000000000006,1.0406005183829583
current_49Ti,46.3738,1.1660000000000004,1.0310056248210246
current_49Ti,46.3738,1.1680000000000006,1.02141073125909
current_49Ti,46.3738,1.1700000000000004,1.0118158376971573
current_49Ti,46.3738,1.1720000000000006,1.002220944135222
current_49Ti,46.3738,1.1740000000000004,0.9926260505732891
current_49Ti,46.3738,1.1760000000000006,0.9830311570113537
current_49Ti,46.3738,1.1780000000000004,0.9734362634494209
current_49Ti,46.3738,1.1800000000000006,0.9638413698874855
current_49Ti,46.3738,1.1820000000000004,0.9542464763255527
current_49Ti,46.3738,1.1840000000000006,0.9446515827636173
current_49Ti,46.3738,1.1860000000000004,0.9350566892016845
current_49Ti,46.3738,1.1880000000000006,0.9254617956397491
current_49Ti,46.3738,1.1900000000000004,0.9158669020778163
current_49Ti,46.3738,1.1920000000000006,0.9062720085158817
current_49Ti,46.3738,1.1940000000000004,0.8966771149539481
current_49Ti,46.3738,1.1960000000000006,0.8870822213920135
current_49Ti,46.3738,1.1980000000000004,0.8774873278300799
current_49Ti,46.3738,1.2000000000000006,0.8678924342681453
current_49Ti,46.3738,1.2020000000000004,0.8582975407062126
current_49Ti,46.3738,1.2040000000000006,0.8487026471442771
current_49Ti,46.3738,1.2060000000000004,0.8391077535823444
current_49Ti,46.3738,1.2080000000000006,0.8295128600204089
current_49Ti,46.3738,1.2100000000000004,0.8199179664584761
current_49Ti,46.3738,1.2120000000000006,0.8103230728965407
current_49Ti,46.3738,1.2140000000000004,0.8007281793346079
current_49Ti,46.3738,1.2160000000000006,0.7911332857726725
current_49Ti,46.3738,1.2180000000000004,0.7815383922107397
current_49Ti,46.3738,1.2200000000000006,0.7719434986488043
current_49Ti,46.3738,1.2220000000000004,0.7623486050868715
current_49Ti,46.3738,1.2240000000000006,0.752753711524937
current_49Ti,46.3738,1.2260000000000004,0.7431588179630033
current_49Ti,46.3738,1.2280000000000006,0.7335639244010688
current_49Ti,46.3738,1.2300000000000004,0.7239690308391351
current_49Ti,46.3738,1.2320000000000007,0.7143741372772006
current_49Ti,46.3738,1.2340000000000004,0.7047792437152678
current_49Ti,46.3738,1.2360000000000007,0.6951843501533324
current_49Ti,46.3738,1.2380000000000004,0.6855894565913996
current_49Ti,46.3738,1.2400000000000007,0.6759945630294641
current_49Ti,46.3738,1.2420000000000004,0.6663996694675314
current_49Ti,46.3738,1.2440000000000007,0.6568047759055959
current_49Ti,46.3738,1.2460000000000004,0.6472098823436632
current_49Ti,46.3738,1.2480000000000007,0.6376149887817277
current_49Ti,46.3738,1.2500000000000004,0.628020095219795
current_49Ti,46.3738,1.2520000000000007,0.6184252016578595
current_49Ti,46.3738,1.2540000000000004,0.6088303080959268
current_49Ti,46.3738,1.2560000000000007,0.5992354145339922
current_49Ti,46.3738,1.2580000000000005,0.5896405209720585
current_49Ti,46.3738,1.2600000000000007,0.580045627410124
current_49Ti,46.3738,1.2620000000000005,0.5704507338481903
current_49Ti,46.3738,1.2640000000000007,0.5608558402862558
current_49Ti,46.3738,1.2660000000000005,0.551260946724323
current_49Ti,46.3738,1.2680000000000007,0.5416660531623876
current_49Ti,46.3738,1.2700000000000005,0.5320711596004548
current_49Ti,46.3738,1.2720000000000007,0.5224762660385194
current_49Ti,46.3738,1.2740000000000005,0.5128813724765866
current_49Ti,46.3738,1.2760000000000007,0.5032864789146512
current_49Ti,46.3738,1.2780000000000005,0.4936915853527184
current_49Ti,46.3738,1.2800000000000007,0.48409669179078296
current_49Ti,46.3738,1.2820000000000005,0.4745017982288502
current_49Ti,46.3738,1.2840000000000007,0.46490690466691476
current_49Ti,46.3738,1.2860000000000005,0.455312011104982
current_49Ti,46.3738,1.2880000000000007,0.44571711754304744
current_49Ti,46.3738,1.2900000000000005,0.4361222239811138
current_49Ti,46.3738,1.2920000000000007,0.42652733041917923
current_49Ti,46.3738,1.2940000000000005,0.41693243685724557
current_49Ti,46.3738,1.2960000000000007,0.407337543295311
current_49Ti,46.3738,1.2980000000000005,0.39774264973337825
current_49Ti,46.3738,1.3000000000000007,0.3881477561714428
current_49Ti,46.3738,1.3020000000000005,0.37855286260951004
current_49Ti,46.3738,1.3040000000000007,0.3689579690475746
current_49Ti,46.3738,1.3060000000000005,0.35936307548564184
current_49Ti,46.3738,1.3080000000000007,0.3497681819237064
current_49Ti,46.3738,1.3100000000000005,0.34017328836177363
current_49Ti,46.3738,1.3120000000000007,0.3305783947998382
current_49Ti,46.3738,1.3140000000000005,0.3209835012379054
current_49Ti,46.3738,1.3160000000000007,0.31138860767597
current_49Ti,46.3738,1.3180000000000005,0.3017937141140372
current_49Ti,46.3738,1.3200000000000007,0.29219882055210267
current_49Ti,46.3738,1.3220000000000005,0.282603926990169
current_49Ti,46.3738,1.3240000000000007,0.27300903342823446
current_49Ti,46.3738,1.3260000000000005,0.2634141398663008
current_49Ti,46.3738,1.3280000000000007,0.25381924630436625
current_49Ti,46.3738,1.3300000000000005,0.24422435274243348
current_49Ti,46.3738,1.3320000000000007,0.23462945918049805
current_49Ti,46.3738,1.3340000000000005,0.22503456561856527
current_49Ti,46.3738,1.3360000000000007,0.21543967205662984
current_49Ti,46.3738,1.3380000000000005,0.20584477849469707
current_49Ti,46.3738,1.3400000000000007,0.19624988493276163
current_49Ti,46.3738,1.3420000000000005,0.18665499137082886
current_49Ti,46.3738,1.3440000000000007,0.17706009780889342
current_49Ti,46.3738,1.3460000000000005,0.16746520424696065
current_49Ti,46.3738,1.3480000000000008,0.15787031068502522
current_49Ti,46.3738,1.3500000000000005,0.14827541712309245
current_49Ti,46.3738,1.3520000000000008,0.1386805235611579
current_49Ti,46.3738,1.3540000000000005,0.12908562999922424
current_49Ti,46.3738,1.3560000000000008,0.11949073643728969
current_49Ti,46.3738,1.3580000000000005,0.10989584287535603
current_49Ti,46.3738,1.3600000000000008,0.10030094931342148
current_49Ti,46.3738,1.3620000000000005,0.09070605575148871
current_49Ti,46.3738,1.3640000000000008,0.08111116218955328
current_49Ti,46.3738,1.3660000000000005,0.0715162686276205
current_49Ti,46.3738,1.3680000000000008,0.06192137506568507
current_49Ti,46.3738,1.3700000000000006,0.0523264815037523
current_49Ti,46.3738,1.3720000000000008,0.04273158794181686
current_49Ti,46.3738,1.3740000000000006,0.03313669437988409
current_49Ti,46.3738,1.3760000000000008,0.023541800817948655
current_49Ti,46.3738,1.3780000000000006,0.013946907256015884
current_49Ti,46.3738,1.3800000000000008,0.004352013694080448
current_49Ti,46.3738,1.3820000000000006,0.005242879867852324
current_49Ti,46.3738,1.3840000000000008,0.014837773429786871
current_49Ti,46.3738,1.3860000000000006,0.02443266699172053
current_49Ti,46.3738,1.3880000000000008,0.03402756055365508
current_49Ti,46.3738,1.3900000000000006,0.04362245411558874
current_49Ti,46.3738,1.3920000000000008,0.053217347677523286
current_49Ti,46.3738,1.3940000000000006,0.06281224123945606
current_49Ti,46.3738,1.3960000000000008,0.07240713480139149
current_49Ti,46.3738,1.3980000000000006,0.08200202836332426
current_49Ti,46.3738,1.4000000000000008,0.0915969219252597
current_49Ti,46.3738,1.4020000000000006,0.10119181548719247
current_49Ti,46.3738,1.4040000000000008,0.11078670904912791
current_49Ti,46.3738,1.4060000000000006,0.12038160261106068
current_49Ti,46.3738,1.4080000000000008,0.12997649617299611
current_49Ti,46.3738,1.4100000000000006,0.13957138973492889
current_49Ti,46.3738,1.4120000000000008,0.14916628329686432
current_49Ti,46.3738,1.4140000000000006,0.1587611768587971
current_49Ti,46.3738,1.4160000000000008,0.16835607042073164
current_49Ti,46.3738,1.4180000000000006,0.1779509639826653
current_49Ti,46.3738,1.4200000000000008,0.18754585754459985
current_49Ti,46.3738,1.4220000000000006,0.1971407511065335
